ssp,horizon,unit,name,delta
ssp585,2080,species,Prunella himalayana,5.19565486907959
ssp585,2080,species,Prunella immaculata,4.35785865783691
ssp585,2080,species,Prunella montanella,5.57127475738525
ssp585,2080,species,Prunella strophiata,4.32755565643311
ssp585,2080,species,Psarisomus dalhousiae,3.61820077896118
ssp585,2080,species,Pseudopodoces humilis,4.63659763336182
ssp585,2080,species,Psilopogon faber,3.93476295471191
ssp585,2080,species,Psilopogon virens,3.95362019538879
ssp585,2080,species,Pterorhinus berthemyi,4.20312786102295
ssp585,2080,species,Pterorhinus lanceolatus,4.12256622314453
ssp585,2080,species,Pterorhinus pectoralis,4.20068693161011
ssp585,2080,species,Pterorhinus sannio,4.07983016967773
ssp585,2080,species,Pteruthius rufiventer,3.62332963943481
ssp585,2080,species,Pteruthius xanthochlorus,4.0139627456665
ssp585,2080,species,Ptyonoprogne rupestris,4.7777099609375
ssp585,2080,species,Pycnonotus aurigaster,3.95163440704346
ssp585,2080,species,Pycnonotus jocosus,3.81555032730103
ssp585,2080,species,Pycnonotus sinensis,4.24844026565552
ssp585,2080,species,Pycnonotus xanthorrhous,4.06805849075317
ssp585,2080,species,Pyrrhula erythaca,4.2686595916748
ssp585,2080,species,Pyrrhula nipalensis,3.96332979202271
ssp585,2080,species,Rallina eurizonoides,3.56666040420532
ssp585,2080,species,Rallus aquaticus,4.88533449172974
ssp585,2080,species,Recurvirostra avosetta,5.43513584136963
ssp585,2080,species,Regulus regulus,4.54293251037598
ssp585,2080,species,Remiz consobrinus,5.29357957839966
ssp585,2080,species,Remiz coronatus,5.33796310424805
ssp585,2080,species,Rhodospiza obsoleta,5.16137552261353
ssp585,2080,species,Riparia riparia,5.33154821395874
ssp585,2080,species,Rubigula flaviventris,3.77761626243591
ssp585,2080,species,Sasia ochracea,3.72884583473206
ssp585,2080,species,Saxicola ferreus,4.12315273284912
ssp585,2080,species,Sitta cinnamoventris,3.67848753929138
ssp585,2080,species,Sitta formosa,3.64416933059692
ssp585,2080,species,Sitta villosa,4.77712965011597
ssp585,2080,species,Sittiparus varius,5.0756049156189
ssp585,2080,species,Spilopelia chinensis,4.16114664077759
ssp585,2080,species,Spilopelia senegalensis,5.14063024520874
ssp585,2080,species,Spilornis cheela,3.88679909706116
ssp585,2080,species,Spinus spinus,5.47703170776367
ssp585,2080,species,Spizixos semitorques,4.17795896530151
ssp585,2080,species,Spodiopsar cineraceus,5.04421043395996
ssp585,2080,species,Spodiopsar sericeus,4.1273512840271
ssp585,2080,species,Stachyris humei,3.54658269882202
ssp585,2080,species,Staphida torqueola,4.09442615509033
ssp585,2080,species,Streptopelia decaocto,4.89227294921875
ssp585,2080,species,Sturnia sinensis,4.00036144256592
ssp585,2080,species,Sturnus vulgaris,5.33591794967651
ssp585,2080,species,Suthora fulvifrons,3.97774505615234
ssp585,2080,species,Syrmaticus humiae,3.72471570968628
ssp585,2080,species,Syrmaticus reevesii,4.35384607315064
ssp585,2080,species,Syrrhaptes paradoxus,5.3417911529541
ssp585,2080,species,Tarsiger chrysaeus,3.94090890884399
ssp585,2080,species,Tarsiger indicus,3.92094016075134
ssp585,2080,species,Temnurus temnurus,3.57166600227356
ssp585,2080,species,Tephrodornis virgatus,3.91049003601074
ssp585,2080,species,Thalasseus bergii,3.58593773841858
ssp585,2080,species,Timalia pileata,3.85327458381653
ssp585,2080,species,Tragopan caboti,3.97906923294067
ssp585,2080,species,Tragopan temminckii,4.16168260574341
ssp585,2080,species,Treron curvirostra,3.6453230381012
ssp585,2080,species,Treron sieboldii,4.08330678939819
ssp585,2080,species,Treron sphenurus,3.81786179542542
ssp585,2080,species,Turdus boulboul,3.77394866943359
ssp585,2080,species,Turdus cardis,4.28985166549683
ssp585,2080,species,Turdus feae,4.56123495101929
ssp585,2080,species,Turdus mandarinus,4.18703413009644
ssp585,2080,species,Turdus pilaris,5.51010322570801
ssp585,2080,species,Turdus rubrocanus,4.4355092048645
ssp585,2080,species,Turdus ruficollis,5.30552673339844
ssp585,2080,species,Turdus viscivorus,5.39270925521851
ssp585,2080,species,Turnix suscitator,3.82609677314758
ssp585,2080,species,Tyto longimembris,4.02306985855103
ssp585,2080,species,Urile pelagicus,4.54603481292725
ssp585,2080,species,Urosphena squameiceps,5.27417612075806
ssp585,2080,species,Vanellus cinereus,5.34361076354981
ssp585,2080,species,Vanellus indicus,3.6295177936554
ssp585,2080,species,Vanellus vanellus,5.29739809036255
ssp585,2080,species,Yuhina nigrimenta,4.04860019683838
ssp585,2080,species,Zoothera dixoni,3.91564345359802
ssp585,2080,species,Zoothera mollissima,4.23792886734009
ssp585,2080,species,Zoothera monticola,3.4825611114502
ssp585,2080,species,Zosterops erythropleurus,5.28531837463379
