species,year,n_cells,baseline,annual_temp,temp_native_anom
Hydroprogne caspia,2012,298,13.7203493118286,13.671498298645,-0.0488510131835938
Hypothymis azurea,2012,513,17.3541965484619,17.6442432403564,0.290046691894531
Hypsipetes leucocephalus,2012,1126,15.1517972946167,15.3103427886963,0.15854549407959
Ianthocincla lunulata,2012,135,10.4669580459595,10.7540168762207,0.28705883026123
Ibidorhyncha struthersii,2012,1706,2.63580417633057,2.90493011474609,0.269125938415527
Ictinaetus malaiensis,2012,101,17.802188873291,17.8792285919189,0.0770397186279297
Iduna caligata,2012,61,2.13780975341797,1.74807453155518,-0.389735221862793
Indicator xanthonotus,2012,48,12.2993488311768,12.6499042510986,0.350555419921875
Ixobrychus cinnamomeus,2012,1390,15.337140083313,15.426760673523,0.0896205902099609
Ixobrychus eurhythmus,2012,1430,9.70042896270752,9.54535388946533,-0.155075073242188
Ixobrychus minutus,2012,183,3.59522795677185,3.6802704334259,0.0850424766540527
Ixos mcclellandii,2012,697,17.6051921844482,17.7441158294678,0.138923645019531
Ketupa flavipes,2012,920,17.0898551940918,17.131160736084,0.0413055419921875
Lalage melaschistos,2012,1331,14.7237720489502,14.8877944946289,0.164022445678711
Lanius borealis,2012,248,1.18080830574036,0.952846825122833,-0.227961480617523
Lanius collurioides,2012,302,18.6856880187988,19.0164699554443,0.330781936645508
Lanius isabellinus,2012,1437,4.29488563537598,4.28461742401123,-0.0102682113647461
Lanius schach,2012,1339,14.2475595474243,14.4135723114014,0.166012763977051
Lanius sphenocercus,2012,817,3.8520245552063,3.62514328956604,-0.226881265640259
Lanius tephronotus,2012,638,4.51975870132446,4.84543085098267,0.325672149658203
Larus crassirostris,2012,78,15.5089054107666,15.5034246444702,-0.00548076629638672
Larvivora brunnea,2012,325,6.83418989181519,7.21013450622559,0.3759446144104
Larvivora cyane,2012,504,1.02699601650238,0.65725576877594,-0.36974024772644
Leptopoecile elegans,2012,464,1.16251695156097,1.40988969802856,0.24737274646759
Leptoptilos javanicus,2012,193,17.0435619354248,17.729362487793,0.685800552368164
Limnodromus semipalmatus,2012,293,0.636016726493835,0.167940303683281,-0.468076422810555
Limosa limosa,2012,390,1.07777690887451,0.689788162708283,-0.387988746166229
Linaria cannabina,2012,164,3.81024098396301,3.67835760116577,-0.131883382797241
Locustella davidi,2012,377,1.02113199234009,0.645789861679077,-0.375342130661011
Locustella mandelli,2012,546,16.9194431304932,17.10373878479,0.184295654296875
Lonchura striata,2012,766,18.0601272583008,18.0990905761719,0.0389633178710938
Lophotriorchis kienerii,2012,55,21.8129367828369,21.9392948150635,0.126358032226563
Lophura leucomelanos,2012,150,10.5427417755127,11.0211668014526,0.478425025939941
Lophura nycthemera,2012,260,18.5232791900635,18.9367179870605,0.41343879699707
Loxia curvirostra,2012,1375,1.54966580867767,1.48094797134399,-0.0687178373336792
Macropygia unchall,2012,594,16.1906127929688,16.4293346405029,0.23872184753418
Mareca falcata,2012,366,-0.290807813405991,-0.66968047618866,-0.378872662782669
Megaceryle lugubris,2012,1428,15.1732769012451,15.2720508575439,0.0987739562988281
Melanitta fusca,2012,7,0.868973076343536,0.361913025379181,-0.507060050964356
Melanitta stejnegeri,2012,45,-4.25272130966187,-4.60056829452515,-0.347846984863281
Melanochlora sultanea,2012,155,18.2084312438965,18.5702247619629,0.361793518066406
Mergus serrator,2012,251,1.3321053981781,1.0806645154953,-0.2514408826828
Merops philippinus,2012,293,18.3080310821533,18.8361721038818,0.528141021728516
Mixornis gularis,2012,159,16.6837577819824,17.5180530548096,0.834295272827148
Monticola gularis,2012,646,2.43376898765564,2.08635425567627,-0.34741473197937
Monticola rufiventris,2012,869,15.3018579483032,15.467435836792,0.16557788848877
Monticola solitarius,2012,2043,10.853741645813,10.9028377532959,0.0490961074829102
Motacilla citreola,2012,2159,2.20297122001648,2.38984203338623,0.186870813369751
Moupinia poecilotis,2012,145,6.02350807189941,6.41599941253662,0.392491340637207
Muscicapa dauurica,2012,671,1.70671880245209,1.29632174968719,-0.410397052764893
Muscicapa ferruginea,2012,600,12.596305847168,12.8980722427368,0.301766395568848
Muscicapa muttui,2012,305,16.68186378479,16.7975730895996,0.11570930480957
Mycerobas affinis,2012,417,4.74256801605225,5.19110441207886,0.448536396026611
Mycerobas carnipes,2012,1012,2.43280649185181,2.68085932731628,0.248052835464478
Myiomela leucura,2012,672,15.003249168396,15.2211685180664,0.21791934967041
Myophonus caeruleus,2012,1550,12.4764938354492,12.6516618728638,0.175168037414551
Netta rufina,2012,395,4.57272863388062,4.54140758514404,-0.0313210487365723
Niltava davidi,2012,684,16.3860206604004,16.556957244873,0.170936584472656
Niltava grandis,2012,139,15.5507926940918,16.2184658050537,0.667673110961914
Niltava macgrigoriae,2012,278,17.1179103851318,17.5900707244873,0.472160339355469
Niltava sundara,2012,761,11.4049816131592,11.674786567688,0.269804954528809
Ninox japonica,2012,1327,11.1691026687622,11.078706741333,-0.0903959274291992
Nipponia nippon,2012,3,13.224778175354,13.4448747634888,0.220096588134766
Nisaetus nipalensis,2012,501,16.0050029754639,16.3657836914063,0.360780715942383
Numenius madagascariensis,2012,197,0.840074002742767,0.614679515361786,-0.225394487380981
Nycticorax nycticorax,2012,1539,14.4904012680054,14.5500984191895,0.059697151184082
Oenanthe deserti,2012,1737,2.79329204559326,2.97652125358582,0.183229207992554
Oenanthe oenanthe,2012,1019,4.16478967666626,4.03454446792603,-0.130245208740234
Onychoprion anaethetus,2012,31,20.9556827545166,21.3278694152832,0.372186660766602
Oriolus oriolus,2012,192,3.03185987472534,2.96217393875122,-0.0696859359741211
Otus lettia,2012,878,17.5054512023926,17.6004867553711,0.0950355529785156
Otus semitorques,2012,542,7.6100811958313,7.4991455078125,-0.110935688018799
Otus spilocephalus,2012,561,16.5144157409668,16.7527523040772,0.238336563110352
Oxyura leucocephala,2012,149,5.72699737548828,5.82372093200684,0.0967235565185547
Panurus biarmicus,2012,1831,4.12009954452515,4.07784128189087,-0.0422582626342773
Paradoxornis guttaticollis,2012,448,16.6616554260254,16.8727169036865,0.211061477661133
Paradoxornis heudei,2012,323,12.1314287185669,12.0775384902954,-0.0538902282714844
Parayuhina diademata,2012,471,13.0819683074951,13.4182138442993,0.336245536804199
Pardaliparus venustulus,2012,704,13.5442533493042,13.5661993026733,0.0219459533691406
Parus monticolus,2012,628,12.7628221511841,12.9712419509888,0.208419799804688
Passer cinnamomeus,2012,1562,12.8010911941528,12.9684562683105,0.167365074157715
Passer domesticus,2012,750,0.82120680809021,0.640765309333801,-0.180441498756409
Passer hispaniolensis,2012,153,4.25698804855347,4.31476163864136,0.0577735900878906
Pelecanus crispus,2012,151,0.737479865550995,0.790994822978973,0.0535149574279785
Pellorneum tickelli,2012,96,18.7574138641357,19.4342041015625,0.676790237426758
Perdix hodgsoniae,2012,460,-1.68631982803345,-1.23895621299744,0.447363615036011
Pericrocotus cantonensis,2012,816,16.4538898468018,16.4718284606934,0.0179386138916016
Pericrocotus divaricatus,2012,132,2.67148590087891,2.47121906280518,-0.20026683807373
Pericrocotus ethologus,2012,1120,10.0661602020264,10.306661605835,0.240501403808594
Pericrocotus solaris,2012,630,17.9055347442627,18.0823860168457,0.176851272583008
Periparus rubidiventris,2012,406,1.0057018995285,1.35391843318939,0.348216533660889
Pernis ptilorhynchus,2012,832,3.53393316268921,3.36415648460388,-0.169776678085327
Phasianus colchicus,2012,2329,8.38204383850098,8.32189273834229,-0.0601511001586914
Phoenicurus erythronotus,2012,302,4.4462628364563,4.4517674446106,0.00550460815429688
Phoenicurus frontalis,2012,923,4.79591703414917,5.079993724823,0.284076690673828
Phoenicurus leucocephalus,2012,1426,7.7376446723938,7.96896457672119,0.231319904327393
Phoenicurus ochruros,2012,2263,3.26384401321411,3.49691009521484,0.233066082000732
Phoenicurus schisticeps,2012,406,3.07463383674622,3.44941759109497,0.374783754348755
Phylloscopus affinis,2012,666,5.29091310501099,5.59811115264893,0.307198047637939
Phylloscopus burkii,2012,33,2.90200233459473,3.22228407859802,0.320281744003296
Phylloscopus cantator,2012,105,15.6603422164917,16.2277870178223,0.567444801330566
Phylloscopus castaniceps,2012,632,16.0546073913574,16.2239265441895,0.169319152832031
Phylloscopus claudiae,2012,522,9.88924694061279,9.99679088592529,0.1075439453125
Phylloscopus coronatus,2012,414,6.72929191589356,6.50366163253784,-0.225630283355713
Phylloscopus emeiensis,2012,22,12.370792388916,12.5146827697754,0.143890380859375
Phylloscopus intermedius,2012,134,14.0922756195068,14.1277475357056,0.0354719161987305
Phylloscopus magnirostris,2012,214,6.5604043006897,6.88680124282837,0.326396942138672
Phylloscopus ogilviegranti,2012,381,17.7375507354736,17.9830226898193,0.245471954345703
Phylloscopus omeiensis,2012,138,10.2660341262817,10.4402179718018,0.17418384552002
Phylloscopus pulcher,2012,413,7.9857611656189,8.42795276641846,0.442191600799561
Phylloscopus ricketti,2012,676,15.3157758712769,15.3535680770874,0.0377922058105469
Phylloscopus soror,2012,245,13.625864982605,13.6703958511353,0.0445308685302734
Phylloscopus subaffinis,2012,1013,11.5190992355347,11.625940322876,0.106841087341309
Phylloscopus tenellipes,2012,259,4.56703424453735,4.26697826385498,-0.300055980682373
Phylloscopus tephrocephalus,2012,281,12.0046453475952,12.3087759017944,0.304130554199219
Phylloscopus yunnanensis,2012,215,8.02978324890137,8.11237525939941,0.0825920104980469
Picumnus innominatus,2012,1093,15.3501920700073,15.4976024627686,0.14741039276123
Picus chlorolophus,2012,236,18.3902645111084,18.7763824462891,0.386117935180664
Pitta nympha,2012,314,17.3351917266846,17.4189682006836,0.0837764739990234
Platalea minor,2012,6,9.52713203430176,9.32967185974121,-0.197460174560547
Pnoepyga immaculata,2012,5,5.88570213317871,6.53281402587891,0.647111892700195
Podiceps auritus,2012,229,0.136366680264473,0.162217035889626,0.0258503556251526
Podiceps grisegena,2012,136,1.74304449558258,1.65540790557861,-0.0876365900039673
Podiceps nigricollis,2012,481,3.37681865692139,3.06783080101013,-0.308987855911255
Podoces biddulphi,2012,276,11.4326000213623,11.5681600570679,0.135560035705566
Pomatorhinus schisticeps,2012,30,17.0419483184814,17.2519454956055,0.209997177124023
Pomatorhinus superciliaris,2012,107,15.5741310119629,16.1145896911621,0.540458679199219
Prinia atrogularis,2012,41,13.7463512420654,14.0346984863281,0.288347244262695
Prinia flaviventris,2012,82,19.0294494628906,19.8706455230713,0.841196060180664
Prinia inornata,2012,815,17.7829418182373,17.8164978027344,0.0335559844970703
Prunella collaris,2012,2078,0.881721675395966,1.04830181598663,0.166580140590668
Prunella himalayana,2012,208,-0.780707001686096,-0.708657026290894,0.0720499753952026
Prunella immaculata,2012,328,2.3754723072052,2.79686713218689,0.421394824981689
Prunella montanella,2012,35,-4.01745891571045,-4.41291904449463,-0.39546012878418
Prunella strophiata,2012,581,4.8185076713562,5.09653043746948,0.278022766113281
Psarisomus dalhousiae,2012,108,17.168399810791,17.8606834411621,0.692283630371094
Pseudopodoces humilis,2012,999,-2.24323654174805,-1.84249842166901,0.400738120079041
Psilopogon faber,2012,43,19.2454166412354,19.0286064147949,-0.21681022644043
Psilopogon virens,2012,727,16.4328498840332,16.6577415466309,0.224891662597656
Pterorhinus berthemyi,2012,335,15.9220361709595,15.8677797317505,-0.0542564392089844
Pterorhinus lanceolatus,2012,830,14.0311040878296,14.2122173309326,0.181113243103027
Pterorhinus pectoralis,2012,584,16.4923286437988,16.5010395050049,0.00871086120605469
Pterorhinus sannio,2012,723,16.5131092071533,16.6529140472412,0.139804840087891
Pteruthius rufiventer,2012,90,13.7090368270874,14.2097654342651,0.500728607177734
Pteruthius xanthochlorus,2012,307,10.3232049942017,10.7242908477783,0.40108585357666
Ptyonoprogne rupestris,2012,1954,5.37436962127686,5.5284595489502,0.15408992767334
Pycnonotus aurigaster,2012,572,17.6714363098145,17.8765697479248,0.205133438110352
Pycnonotus jocosus,2012,415,18.2223873138428,18.5370578765869,0.314670562744141
Pycnonotus sinensis,2012,1342,15.0544948577881,15.0831775665283,0.0286827087402344
Pycnonotus xanthorrhous,2012,700,14.8906507492065,15.1418495178223,0.251198768615723
Pyrrhula erythaca,2012,897,8.99915409088135,9.25535583496094,0.25620174407959
Pyrrhula nipalensis,2012,747,14.819185256958,15.0728092193604,0.253623962402344
Rallina eurizonoides,2012,152,20.1719455718994,20.6755542755127,0.503608703613281
Rallus aquaticus,2012,1224,2.42764139175415,2.68711161613464,0.259470224380493
Recurvirostra avosetta,2012,698,1.33939504623413,1.03159940242767,-0.307795643806458
Regulus regulus,2012,930,7.1307168006897,7.26276016235352,0.132043361663818
Remiz consobrinus,2012,558,3.35002541542053,3.03104901313782,-0.318976402282715
Remiz coronatus,2012,191,2.46915340423584,2.3342113494873,-0.134942054748535
Rhodospiza obsoleta,2012,720,5.24223470687866,5.30313968658447,0.0609049797058106
Riparia riparia,2012,784,2.64866471290588,2.35300922393799,-0.295655488967896
Rubigula flaviventris,2012,174,18.7557125091553,19.3539848327637,0.598272323608398
Sasia ochracea,2012,132,19.0419464111328,19.5584335327148,0.516487121582031
Saxicola ferreus,2012,1085,14.6986656188965,14.8614377975464,0.162772178649902
Sitta cinnamoventris,2012,123,17.082124710083,17.8444023132324,0.762277603149414
Sitta formosa,2012,141,15.951807975769,16.6623344421387,0.710526466369629
Sitta villosa,2012,798,6.09239196777344,6.0754508972168,-0.0169410705566406
Sittiparus varius,2012,82,5.76430416107178,5.44097852706909,-0.323325634002686
Spilopelia chinensis,2012,1413,14.8436107635498,14.9798316955566,0.136220932006836
Spilopelia senegalensis,2012,168,3.82531929016113,3.98451209068298,0.159192800521851
Spilornis cheela,2012,652,17.436824798584,17.6824264526367,0.245601654052734
Spinus spinus,2012,295,-0.596706986427307,-0.933054447174072,-0.336347460746765
Spizixos semitorques,2012,944,16.026798248291,16.0657024383545,0.0389041900634766
Spodiopsar cineraceus,2012,1439,4.32776212692261,4.15515279769897,-0.172609329223633
Spodiopsar sericeus,2012,692,17.4629497528076,17.4277153015137,-0.0352344512939453
Stachyris humei,2012,39,13.5445995330811,13.7584972381592,0.213897705078125
Staphida torqueola,2012,740,17.3425159454346,17.4134674072266,0.0709514617919922
Streptopelia decaocto,2012,1819,7.51734828948975,7.57132720947266,0.0539789199829102
Sturnia sinensis,2012,305,19.1309833526611,19.0638542175293,-0.0671291351318359
Sturnus vulgaris,2012,253,4.91895532608032,4.87161254882813,-0.0473427772521973
Suthora fulvifrons,2012,136,9.14953327178955,9.47338485717773,0.323851585388184
Syrmaticus humiae,2012,108,16.9307231903076,17.7592735290527,0.828550338745117
Syrmaticus reevesii,2012,256,14.2624092102051,14.2577028274536,-0.00470638275146484
Syrrhaptes paradoxus,2012,1270,4.20923328399658,4.00908613204956,-0.200147151947021
Tarsiger chrysaeus,2012,217,7.12873888015747,7.5784797668457,0.449740886688232
Tarsiger indicus,2012,276,9.35574531555176,9.93884563446045,0.583100318908691
Temnurus temnurus,2012,38,23.8245315551758,23.8471565246582,0.0226249694824219
Tephrodornis virgatus,2012,421,19.5108184814453,19.5206546783447,0.00983619689941406
Thalasseus bergii,2012,240,22.2157859802246,22.259370803833,0.0435848236083984
Timalia pileata,2012,263,19.225227355957,19.4043521881104,0.17912483215332
Tragopan caboti,2012,186,18.5082702636719,18.4824142456055,-0.0258560180664063
Tragopan temminckii,2012,529,12.6361389160156,12.8142566680908,0.178117752075195
Treron curvirostra,2012,162,18.7455444335938,19.3629188537598,0.617374420166016
Treron sieboldii,2012,645,17.8530445098877,17.8259887695313,-0.0270557403564453
Treron sphenurus,2012,294,14.4787168502808,15.0630378723145,0.584321022033691
Turdus boulboul,2012,220,17.376407623291,17.9085216522217,0.532114028930664
Turdus cardis,2012,169,15.0351343154907,14.973069190979,-0.0620651245117188
Turdus feae,2012,117,7.37936782836914,7.4042649269104,0.0248970985412598
Turdus mandarinus,2012,1032,14.7816362380981,14.8619813919067,0.0803451538085938
Turdus pilaris,2012,220,-1.74795424938202,-2.25930857658386,-0.511354327201843
Turdus rubrocanus,2012,541,5.81288194656372,6.05706882476807,0.244186878204346
Turdus ruficollis,2012,159,2.9576096534729,3.04290127754211,0.0852916240692139
Turdus viscivorus,2012,422,4.64524841308594,4.6507248878479,0.00547647476196289
Turnix suscitator,2012,455,17.9373970031738,18.2997417449951,0.362344741821289
Tyto longimembris,2012,685,17.7860012054443,17.8189353942871,0.0329341888427734
Urile pelagicus,2012,10,10.4286890029907,10.1822214126587,-0.246467590332031
Urosphena squameiceps,2012,112,3.62927651405334,3.32878279685974,-0.300493717193604
Vanellus cinereus,2012,279,3.7433602809906,3.42710375785828,-0.316256523132324
Vanellus indicus,2012,87,17.6243762969971,18.4515495300293,0.827173233032227
Vanellus vanellus,2012,1111,2.88630080223084,2.57746171951294,-0.308839082717896
Yuhina nigrimenta,2012,669,15.0526151657105,15.2442932128906,0.191678047180176
Zoothera dixoni,2012,349,11.1787948608398,11.7742853164673,0.595490455627441
Zoothera mollissima,2012,155,2.83340001106262,3.2209165096283,0.387516498565674
Zoothera monticola,2012,41,12.9189081192017,13.0458660125732,0.126957893371582
Zosterops erythropleurus,2012,328,4.62363433837891,4.31216526031494,-0.311469078063965
Abroscopus albogularis,2013,562,17.4008522033691,17.870626449585,0.46977424621582
Accipiter gularis,2013,697,2.65403866767883,2.69622111320496,0.042182445526123
Accipiter soloensis,2013,942,14.6539878845215,15.0491199493408,0.395132064819336
Accipiter trivirgatus,2013,174,20.6737785339356,21.0119552612305,0.338176727294922
Accipiter virgatus,2013,846,15.1853485107422,15.7178039550781,0.532455444335938
Acridotheres cristatellus,2013,1081,16.3418083190918,16.9551849365234,0.613376617431641
Acridotheres tristis,2013,284,13.0754556655884,13.9116630554199,0.836207389831543
Acrocephalus agricola,2013,581,6.84485864639282,8.17583847045898,1.33097982406616
Acrocephalus bistrigiceps,2013,1280,6.68613195419312,7.00687503814697,0.320743083953857
Acrocephalus concinens,2013,766,13.3816928863525,14.0736865997314,0.691993713378906
Acrocephalus orientalis,2013,1446,7.09092283248901,7.4645528793335,0.373630046844482
Acrocephalus tangorum,2013,171,4.11876344680786,4.09453630447388,-0.0242271423339844
Aegithalos bonvaloti,2013,106,7.6470046043396,8.358323097229,0.711318492889404
Aegithalos caudatus,2013,754,2.25801730155945,2.44755721092224,0.189539909362793
Aegithalos concinnus,2013,953,15.9409122467041,16.6032962799072,0.662384033203125
Aegithalos fuliginosus,2013,138,9.91040992736816,10.8334684371948,0.92305850982666
Aerodramus brevirostris,2013,603,13.6866846084595,14.3302001953125,0.643515586853027
Aethopyga christinae,2013,23,24.3484706878662,24.3739490509033,0.0254783630371094
Aethopyga gouldiae,2013,956,11.0757522583008,11.7062730789185,0.630520820617676
Agropsar sturninus,2013,1131,4.8556547164917,5.19847202301025,0.342817306518555
Aix galericulata,2013,422,3.75636386871338,3.78704166412354,0.0306777954101563
Alauda gulgula,2013,1994,9.42479801177979,10.0991516113281,0.67435359954834
Alaudala cheleensis,2013,2390,5.02381753921509,5.88050651550293,0.856688976287842
Alcedo hercules,2013,141,19.7236499786377,20.111270904541,0.38762092590332
Alcippe morrisonia,2013,975,16.4001846313477,16.9851455688477,0.5849609375
Amaurornis phoenicurus,2013,1130,16.0147972106934,16.6361179351807,0.621320724487305
Anastomus oscitans,2013,315,16.1227264404297,16.7013492584229,0.578622817993164
Anser anser,2013,936,2.59998202323914,3.33540630340576,0.735424280166626
Anser fabalis,2013,359,-0.232263207435608,-0.158616185188293,0.0736470222473145
Anser indicus,2013,441,0.791138470172882,1.83993184566498,1.0487933754921
Anthus godlewskii,2013,157,1.22606432437897,1.63561749458313,0.409553170204163
Anthus gustavi,2013,66,2.94458818435669,3.10348629951477,0.158898115158081
Anthus richardi,2013,2788,8.37556171417236,9.0482816696167,0.672719955444336
Anthus roseatus,2013,1911,3.55629634857178,4.36163997650147,0.805343627929688
Anthus trivialis,2013,126,1.94549369812012,3.55470705032349,1.60921335220337
Aquila fasciata,2013,300,19.3407211303711,19.6052150726318,0.264493942260742
Aquila heliaca,2013,183,0.794729292392731,1.85829186439514,1.06356257200241
Ardea intermedia,2013,806,16.9554290771484,17.5284461975098,0.573017120361328
Ardea purpurea,2013,1542,13.773362159729,14.2419605255127,0.468598365783691
Ardenna pacifica,2013,90,21.6581630706787,21.8336219787598,0.175458908081055
Artamus fuscus,2013,275,20.3747119903564,20.675687789917,0.300975799560547
Asio flammeus,2013,498,0.647581040859222,1.33447456359863,0.68689352273941
Athene noctua,2013,3280,3.76510715484619,4.53787469863892,0.772767543792725
Aviceda jerdoni,2013,64,20.8588600158691,21.2363033294678,0.377443313598633
Aviceda leuphotes,2013,784,15.98646068573,16.5045928955078,0.518132209777832
Aythya fuligula,2013,613,0.912497222423553,1.16636681556702,0.253869593143463
Aythya nyroca,2013,348,3.64787364006043,5.0608491897583,1.41297554969788
Bombycilla japonica,2013,93,-2.70986938476563,-2.57005381584168,0.13981556892395
Branta canadensis,2013,19,7.6150541305542,7.85886812210083,0.243813991546631
Bubo nipalensis,2013,362,11.4124135971069,12.0634260177612,0.651012420654297
Bucanetes mongolicus,2013,731,5.15714693069458,6.39622735977173,1.23908042907715
Butastur indicus,2013,481,4.17492294311523,4.1956787109375,0.0207557678222656
Cacomantis merulinus,2013,411,19.2106418609619,19.5433578491211,0.33271598815918
Calandrella brachydactyla,2013,400,5.59619903564453,7.00922441482544,1.41302537918091
Calliope obscura,2013,74,8.60147857666016,9.67052936553955,1.06905078887939
Caprimulgus macrurus,2013,78,21.0046348571777,21.3843307495117,0.379695892333984
Carpodacus roborowskii,2013,101,-4.03297138214111,-3.32416653633118,0.708804845809937
Carpodacus vinaceus,2013,535,13.1980676651001,13.9744205474854,0.776352882385254
Cecropis daurica,2013,2623,9.16229629516602,9.69275283813477,0.53045654296875
Centropus bengalensis,2013,607,18.6197357177734,19.0437355041504,0.423999786376953
Cephalopyrus flammiceps,2013,98,11.278489112854,11.9344177246094,0.655928611755371
Certhia familiaris,2013,1518,4.10910701751709,4.78003215789795,0.670925140380859
Certhia himalayana,2013,210,9.42436599731445,10.2423496246338,0.817983627319336
Certhia tianquanensis,2013,46,8.03892517089844,8.70277786254883,0.663852691650391
Ceryle rudis,2013,762,17.6190166473389,18.1166038513184,0.497587203979492
Cettia brunnifrons,2013,409,9.04499340057373,9.69933414459229,0.654340744018555
Cettia castaneocoronata,2013,502,12.0057926177979,12.6109752655029,0.605182647705078
Chalcophaps indica,2013,288,20.4205284118652,20.7277355194092,0.307207107543945
Charadrius atrifrons,2013,1360,-0.0825315490365028,0.813896656036377,0.89642820507288
Charadrius dealbatus,2013,82,22.3581027984619,22.4772129058838,0.119110107421875
Charadrius placidus,2013,860,6.81603288650513,7.15874862670898,0.342715740203857
Charadrius veredus,2013,147,1.37415206432343,1.78602516651154,0.41187310218811
Chlidonias leucopterus,2013,1115,3.61852622032166,4.02922630310059,0.410700082778931
Chlidonias niger,2013,65,2.81934809684753,4.41477823257446,1.59543013572693
Chloris ambigua,2013,297,13.6298961639404,14.3013210296631,0.671424865722656
Chloris sinica,2013,2177,10.1043548583984,10.5968523025513,0.492497444152832
Chrysolophus pictus,2013,410,12.3430995941162,13.0589170455933,0.715817451477051
Ciconia boyciana,2013,141,3.75946140289307,3.77973246574402,0.0202710628509521
Ciconia nigra,2013,2186,5.71650981903076,6.48817777633667,0.771667957305908
Circaetus gallicus,2013,228,6.13989019393921,7.57851934432983,1.43862915039063
Circus macrourus,2013,154,2.22476196289063,3.77010560035706,1.54534363746643
Circus spilonotus,2013,631,1.43180251121521,1.52140271663666,0.0896002054214478
Cisticola exilis,2013,521,18.3237705230713,18.7114925384522,0.387722015380859
Cisticola juncidis,2013,1233,15.9261827468872,16.463695526123,0.53751277923584
Clamator coromandus,2013,1069,16.5760765075684,17.2032203674316,0.627143859863281
Clanga clanga,2013,567,1.82915771007538,1.94283890724182,0.113681197166443
Columba oenas,2013,147,1.89062237739563,3.46487736701965,1.57425498962402
Copsychus saularis,2013,1011,16.2842559814453,16.8549499511719,0.570693969726563
Coracias garrulus,2013,83,1.71752464771271,3.37809228897095,1.66056764125824
Coturnicops exquisitus,2013,412,0.116188421845436,0.1749666929245,0.0587782710790634
Crex crex,2013,149,1.68861591815948,3.3118941783905,1.62327826023102
Crossoptilon mantchuricum,2013,64,7.99328136444092,8.80357170104981,0.810290336608887
Curruca curruca,2013,961,4.71596050262451,5.98594379425049,1.26998329162598
Cyanistes cyanus,2013,658,0.813704073429108,1.5004711151123,0.686767041683197
Cyanoderma pyrrhops,2013,3,11.5056676864624,11.949291229248,0.443623542785645
Cygnus cygnus,2013,538,1.97667515277863,2.61349582672119,0.636820673942566
Cygnus olor,2013,250,2.81658434867859,3.79023146629334,0.973647117614746
Cyornis glaucicomans,2013,344,15.2155599594116,15.8971567153931,0.681596755981445
Cyornis hainanus,2013,199,21.3823966979981,21.5769443511963,0.194547653198242
Cyornis rubeculoides,2013,42,16.7205429077148,17.1408634185791,0.420320510864258
Delichon dasypus,2013,1040,7.09097099304199,7.63883304595947,0.547862052917481
Dendrocitta formosae,2013,933,17.1049575805664,17.6388130187988,0.533855438232422
Dendrocopos hyperythrus,2013,413,8.27587223052979,8.82481575012207,0.548943519592285
Dendrocygna javanica,2013,684,18.0148448944092,18.5012741088867,0.486429214477539
Dicaeum cruentatum,2013,519,18.7793598175049,19.1345386505127,0.355178833007813
Dicaeum ignipectus,2013,1035,15.6106557846069,16.1636714935303,0.55301570892334
Dicaeum minullum,2013,835,14.767373085022,15.2659959793091,0.498622894287109
Dicrurus annectens,2013,164,19.7741985321045,20.2061920166016,0.43199348449707
Dicrurus hottentottus,2013,1277,14.8924055099487,15.5294322967529,0.637026786804199
Dicrurus remifer,2013,201,17.4981899261475,18.0277709960938,0.529581069946289
Egretta eulophotes,2013,19,9.63973045349121,9.81198406219482,0.172253608703613
Egretta garzetta,2013,1670,12.7392654418945,13.3705015182495,0.631236076354981
Elachura formosa,2013,245,15.8722858428955,16.417652130127,0.545366287231445
Elanus caeruleus,2013,97,20.0274238586426,20.2537937164307,0.226369857788086
Emberiza buchanani,2013,164,0.845942556858063,2.42251634597778,1.57657378911972
Emberiza citrinella,2013,45,1.24440145492554,2.67443060874939,1.43002915382385
Emberiza elegans,2013,1059,8.75524711608887,9.11112022399902,0.355873107910156
Emberiza godlewskii,2013,2040,4.47789907455444,5.20997476577759,0.732075691223145
Emberiza hortulana,2013,93,3.53125858306885,4.95475006103516,1.42349147796631
Emberiza leucocephalos,2013,716,0.0190331656485796,0.652973532676697,0.633940367028117
Emberiza pallasi,2013,141,-2.66091752052307,-2.44946956634522,0.211447954177856
Emberiza pusilla,2013,208,2.53732514381409,2.55575346946716,0.0184283256530762
Emberiza rustica,2013,3,-4.41251945495605,-3.04289436340332,1.36962509155273
Emberiza siemsseni,2013,79,10.0293006896973,11.0044746398926,0.975173950195312
Emberiza yessoensis,2013,46,2.82388091087341,2.91101574897766,0.0871348381042481
Enicurus leschenaulti,2013,1155,14.9616861343384,15.5720453262329,0.610359191894531
Enicurus maculatus,2013,490,17.4008846282959,17.8424472808838,0.441562652587891
Enicurus schistaceus,2013,598,17.1719207763672,17.6226558685303,0.450735092163086
Erpornis zantholeuca,2013,529,17.9002780914307,18.2973232269287,0.397045135498047
Erythrogenys hypoleucos,2013,50,19.9029903411865,20.3406715393066,0.437681198120117
Eudynamys scolopaceus,2013,1083,16.3084487915039,16.9166603088379,0.608211517333984
Eumyias thalassinus,2013,737,14.3080358505249,14.925329208374,0.617293357849121
Falco cherrug,2013,2075,2.70873928070068,3.68874907493591,0.980009794235229
Falco severus,2013,359,17.7754745483398,18.1963157653809,0.420841217041016
Ficedula albicilla,2013,89,-2.38578534126282,-2.10811471939087,0.277670621871948
